ELECTION,SPENDERID,SPENDER_NAME,C_CODE,STRNO,STRNAME,APARTMENT,CITY,STATE,ZIP,FILING,COMMUNICATION_ID,COMMUNICATION_NAME,COMM_DATE,COMM_PURPOSECD,COMM_PURPOSE,COMM_AMNT,CANDID,CANDNAME,OFFICECD,OFFICE_BORO_DISTRICT,ALLOCATION,POSITION
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6665,Tomorrow Text,6/23/2025,TEXT,Text Messages,206,2899,"Mamdani, Zohran K",1,,206.2200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,43,7496,Tomorrow Text v2,11/3/2025,TEXT,Text Messages,337,2899,"Mamdani, Zohran K",1,,336.9600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,39,7017,Trump Attacking Zohran Text,9/30/2025,TEXT,Text Messages,272,2899,"Mamdani, Zohran K",1,,271.9800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,43,7498,Trump Endorsement Text,11/3/2025,TEXT,Text Messages,336,2899,"Mamdani, Zohran K",1,,336.4200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,19,5267,Trump's Billionaire Buddies Text Message,5/11/2025,TEXT,Text Messages,2214,2993,"Cuomo, Andrew M",1,,1106.9200,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,19,5267,Trump's Billionaire Buddies Text Message,5/11/2025,TEXT,Text Messages,2214,2899,"Mamdani, Zohran K",1,,1106.9200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,22,5522,Turning Point Text,5/31/2025,TEXT,Text Messages,101,2899,"Mamdani, Zohran K",1,,100.7400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6678,Voting Has Started FB Ad,6/20/2025,INTAD,Internet - Display/Banner,1730,2899,"Mamdani, Zohran K",1,,1729.9000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6110,Voting Has Started Text,6/14/2025,TEXT,Text Messages,177,2899,"Mamdani, Zohran K",1,,176.8200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7378,Voting Right Now FB Ad,10/30/2025,INTAD,Internet - Display/Banner,189,2899,"Mamdani, Zohran K",1,,189.4800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,42,7288,Voting Right Now Text,10/26/2025,TEXT,Text Messages,309,2899,"Mamdani, Zohran K",1,,309.2400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7170,Watch Our New Ad FB Ad,10/17/2025,INTAD,Internet - Display/Banner,599,2899,"Mamdani, Zohran K",1,,599.3100,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7171,Watch Our New Ad FB Ad v2,10/17/2025,INTAD,Internet - Display/Banner,117,2899,"Mamdani, Zohran K",1,,117.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,17,5244,We Need Zohran for NYC Text Message,4/23/2025,TEXT,Text Messages,2353,2899,"Mamdani, Zohran K",1,,2352.9400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,20,5308,We're the Campaign Facebook,5/16/2025,INTAD,Internet - Display/Banner,153,2899,"Mamdani, Zohran K",1,,153.3500,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,36,6942,Wealthy Developers Text,9/12/2025,TEXT,Text Messages,246,2899,"Mamdani, Zohran K",1,,245.5800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7342,Weaponizing Text,10/28/2025,TEXT,Text Messages,332,2899,"Mamdani, Zohran K",1,,332.1000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,27,6805,Website,7/11/2025,WEB,Website,7500,2899,"Mamdani, Zohran K",1,,7500.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,31,6907,Welcome Email,8/6/2025,EMAIL,Emails,424,2899,"Mamdani, Zohran K",1,,423.7200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6563,Whose Team Text,6/22/2025,TEXT,Text Messages,205,2993,"Cuomo, Andrew M",1,,102.4800,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6563,Whose Team Text,6/22/2025,TEXT,Text Messages,205,2899,"Mamdani, Zohran K",1,,102.4800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7111,You've Got Mail Text,10/18/2025,TEXT,Text Messages,287,2899,"Mamdani, Zohran K",1,,287.1000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,25,6693,Youth GOTV Texts,6/24/2025,TEXT,Text Messages,28586,2899,"Mamdani, Zohran K",1,,28585.6000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6383,zohCuomo's Values FB Ad,6/18/2025,INTAD,Internet - Display/Banner,124,2993,"Cuomo, Andrew M",1,,62.2500,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6383,zohCuomo's Values FB Ad,6/18/2025,INTAD,Internet - Display/Banner,124,2899,"Mamdani, Zohran K",1,,62.2400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,20,5310,Zohran Can Catch Him Facebook,5/16/2025,INTAD,Internet - Display/Banner,174,2899,"Mamdani, Zohran K",1,,173.6800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6076,Zohran Can Win This FB Ad,6/13/2025,INTAD,Internet - Display/Banner,202,2993,"Cuomo, Andrew M",1,,100.8800,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6076,Zohran Can Win This FB Ad,6/13/2025,INTAD,Internet - Display/Banner,202,2899,"Mamdani, Zohran K",1,,100.8800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6077,Zohran Can Win This FB Ad v2,6/13/2025,INTAD,Internet - Display/Banner,235,2993,"Cuomo, Andrew M",1,,117.4800,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6077,Zohran Can Win This FB Ad v2,6/13/2025,INTAD,Internet - Display/Banner,235,2899,"Mamdani, Zohran K",1,,117.4800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6437,Zohran Fights for Us TV,6/17/2025,TVADS,Video (TV/Cable),200000,2993,"Cuomo, Andrew M",1,,100000.0000,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6437,Zohran Fights for Us TV,6/17/2025,TVADS,Video (TV/Cable),200000,2899,"Mamdani, Zohran K",1,,100000.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6090,Zohran Fights for US Video,6/13/2025,INTVID,Video (Internet),263000,2993,"Cuomo, Andrew M",1,,131500.0000,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6090,Zohran Fights for US Video,6/13/2025,INTVID,Video (Internet),263000,2899,"Mamdani, Zohran K",1,,131500.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6316,Zohran Fights for US Video with Skin,6/17/2025,INTVID,Video (Internet),90000,2993,"Cuomo, Andrew M",1,,45000.0000,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6316,Zohran Fights for US Video with Skin,6/17/2025,INTVID,Video (Internet),90000,2899,"Mamdani, Zohran K",1,,45000.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,22,5513,Zohran is surging text,5/28/2025,TEXT,Text Messages,103,2899,"Mamdani, Zohran K",1,,102.9600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,38,6987,Zohran Isn't Fundraising FB Ad,9/22/2025,INTAD,Internet - Display/Banner,579,2899,"Mamdani, Zohran K",1,,578.8100,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,38,6989,Zohran Isn't Fundraising FB Ad v2,9/22/2025,INTAD,Internet - Display/Banner,2441,2899,"Mamdani, Zohran K",1,,2441.0800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,38,6990,Zohran Isn't Fundraising FB Ad v3,9/22/2025,INTAD,Internet - Display/Banner,3905,2899,"Mamdani, Zohran K",1,,3905.4600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,35,6921,Zohran Isn't Fundraising Text,9/5/2025,TEXT,Text Messages,7741,2899,"Mamdani, Zohran K",1,,7741.2600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,34,6925,Zohran Merch FB Ad,9/1/2025,INTAD,Internet - Display/Banner,1540,2899,"Mamdani, Zohran K",1,,1540.3200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,33,6891,Zohran Merch Text,8/21/2025,TEXT,Text Messages,222,2899,"Mamdani, Zohran K",1,,221.9400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,27,6795,Zohran Wins FB Ad,7/9/2025,INTAD,Internet - Display/Banner,1040,2899,"Mamdani, Zohran K",1,,1040.0800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7091,Zohran's Birthday FB Ad,10/10/2025,INTAD,Internet - Display/Banner,112,2899,"Mamdani, Zohran K",1,,111.8500,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7092,Zohran's Birthday FB Ad v2,10/10/2025,INTAD,Internet - Display/Banner,971,2899,"Mamdani, Zohran K",1,,971.1800,Support
2025,Z245,NYSNA IE Committee,OTHR,131,"W 33rd St, 4th Fl",,New York,NY,10011,39,6997,Placards,10/4/2025,POSTER,Poster,1415,2899,"Mamdani, Zohran K",1,,1415.3800,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7295,Digital Ad - 30 seconds,10/27/2025,INTVID,Video (Internet),2385,2899,"Mamdani, Zohran K",1,,2384.6900,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7294,Digital Ad - 60 seconds,10/27/2025,INTVID,Video (Internet),2451,2899,"Mamdani, Zohran K",1,,2451.3000,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7296,Digital Ad - 90 seconds,10/27/2025,INTVID,Video (Internet),2152,2899,"Mamdani, Zohran K",1,,2151.5200,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7384,Digital Ad - NYC Can Thrive Again (60 seconds),10/30/2025,INTVID,Video (Internet),1799,2899,"Mamdani, Zohran K",1,,1799.3500,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7385,Digital Ad - NYC Can Thrive Again (90 seconds),10/30/2025,INTVID,Video (Internet),1680,2899,"Mamdani, Zohran K",1,,1679.5100,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7386,Digital Ad - The Math is Simple (15 seconds),10/30/2025,INTVID,Video (Internet),16389,2899,"Mamdani, Zohran K",1,,16388.8300,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7387,Digital Ad - The Math is Simple (30 seconds),10/30/2025,INTVID,Video (Internet),4831,2899,"Mamdani, Zohran K",1,,4830.5700,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,43,7504,Digital Ads - Daily News,11/4/2025,INTAD,Internet - Display/Banner,35000,2899,"Mamdani, Zohran K",1,,35000.0000,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,36,6935,OneNYC Website,9/8/2025,WEB,Website,5000,2899,"Mamdani, Zohran K",1,,5000.0000,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,43,7503,Print Ad - Daily News,11/4/2025,PRINT,Print Ad,15000,2899,"Mamdani, Zohran K",1,,15000.0000,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,43,7500,Print Ad - Staten Island Advance,11/4/2025,PRINT,Print Ad,4700,2899,"Mamdani, Zohran K",1,,4700.0000,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,43,7506,Sign Truck - Still Image,11/4/2025,OTHER,Other,5250,2899,"Mamdani, Zohran K",1,,5250.0000,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,43,7507,Sign Truck - Video,11/4/2025,OTHER,Other,5250,2899,"Mamdani, Zohran K",1,,5250.0000,Support
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7201,TV Ad,10/22/2025,TVADS,Video (TV/Cable),118000,2899,"Mamdani, Zohran K",1,,118000.0000,Support
2025,Z233,Protect the Protectors,OTHR,867,Madison Pl,,N Merrick,NY,11566,38,7287,Leaflets 10-9-2025,10/9/2025,LITER,Leaflet/Flyer,20000,2899,"Mamdani, Zohran K",1,,20000.0000,Oppose
2025,Z233,Protect the Protectors,OTHR,867,Madison Pl,,N Merrick,NY,11566,33,6913,Live Calls,8/18/2025,PHONE,Phone Calls - Live,22500,2899,"Mamdani, Zohran K",1,,22500.0000,Oppose
2025,Z233,Protect the Protectors,OTHR,867,Madison Pl,,N Merrick,NY,11566,41,7081,Live Calls - Oct 17 2025,10/17/2025,PHONE,Phone Calls - Live,7500,2899,"Mamdani, Zohran K",1,,7500.0000,Oppose
2025,Z233,Protect the Protectors,OTHR,867,Madison Pl,,N Merrick,NY,11566,34,6915,Live Calls - week of 9-2-2025,9/2/2025,PHONE,Phone Calls - Live,25000,2899,"Mamdani, Zohran K",1,,25000.0000,Oppose
2025,Z233,Protect the Protectors,OTHR,867,Madison Pl,,N Merrick,NY,11566,GD,7428,Live calls 11-3-2025,11/3/2025,PHONE,Phone Calls - Live,4000,2899,"Mamdani, Zohran K",1,,4000.0000,Oppose
2025,Z233,Protect the Protectors,OTHR,867,Madison Pl,,N Merrick,NY,11566,GD,7179,Live calls week of 10-22-25,10/22/2025,PHONE,Phone Calls - Live,25000,2899,"Mamdani, Zohran K",1,,25000.0000,Oppose
2025,Z233,Protect the Protectors,OTHR,867,Madison Pl,,N Merrick,NY,11566,35,6914,Live Calls week of 8-27-25,8/27/2025,PHONE,Phone Calls - Live,25000,2899,"Mamdani, Zohran K",1,,25000.0000,Oppose
2025,Z233,Protect the Protectors,OTHR,867,Madison Pl,,N Merrick,NY,11566,38,6953,Live calls week of 9-22-25,9/22/2025,PHONE,Phone Calls - Live,50000,2899,"Mamdani, Zohran K",1,,50000.0000,Oppose
2025,Z233,Protect the Protectors,OTHR,867,Madison Pl,,N Merrick,NY,11566,GD,7312,Text Blast 3 - 10-28-2025,10/28/2025,TEXT,Text Messages,1250,2899,"Mamdani, Zohran K",1,,1250.0000,Oppose
2025,Z233,Protect the Protectors,OTHR,867,Madison Pl,,N Merrick,NY,11566,41,7112,Text fundraising 10-14-2025,10/14/2025,TEXT,Text Messages,1500,2899,"Mamdani, Zohran K",1,,1500.0000,Oppose
2025,Z233,Protect the Protectors,OTHR,867,Madison Pl,,N Merrick,NY,11566,GD,7178,text fundraising 10-21-2025,10/21/2025,TEXT,Text Messages,1900,2899,"Mamdani, Zohran K",1,,1900.0000,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,38,7040,Manage Field Campaigns and Coordinate Canvassing opera,9/22/2025,OTHER,Other,3675,2899,"Mamdani, Zohran K",1,,3675.0000,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,GD,7194,Federal Express - 10/22/25,10/22/2025,LITER,Leaflet/Flyer,302,2899,"Mamdani, Zohran K",1,,302.1300,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,39,6995,Future Donor flyer,10/1/2025,LITER,Leaflet/Flyer,578,2899,"Mamdani, Zohran K",1,,578.0200,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,GD,7352,Jane Menton - 10/20 - 25/25,10/20/2025,OTHER,Other,2250,2899,"Mamdani, Zohran K",1,,2250.0000,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,41,7074,Jane Menton - 10/6/25 - 10/10/25,10/6/2025,OTHER,Other,2250,2899,"Mamdani, Zohran K",1,,2250.0000,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,GD,7180,Jane Menton - 10/6/25 - 10/10/25 - addendum,10/6/2025,OTHER,Other,2593,2899,"Mamdani, Zohran K",1,,2592.9600,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,38,7033,Manage Field Campaigns and Coordinate Canvassing operat,9/15/2025,OTHER,Other,6750,2899,"Mamdani, Zohran K",1,,6750.0000,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,40,7039,Paladino - Flyer printing,10/6/2025,LITER,Leaflet/Flyer,860,2899,"Mamdani, Zohran K",1,,860.0000,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,41,7060,Robert Homak,10/4/2025,OTHER,Other,1383,2899,"Mamdani, Zohran K",1,,1382.6500,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,GD,7196,Robert Homak,10/22/2025,OTHER,Other,825,2899,"Mamdani, Zohran K",1,,825.0000,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,GD,7351,Robert Homak - 10/20-25/25,10/20/2025,OTHER,Other,825,2899,"Mamdani, Zohran K",1,,825.0000,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,38,6969,Sheinkopf Communications,9/25/2025,LITER,Leaflet/Flyer,156022,2899,"Mamdani, Zohran K",1,,156021.7700,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,39,7037,Sheinkopf Communications - Flyer Printing,9/21/2025,LITER,Leaflet/Flyer,15300,2899,"Mamdani, Zohran K",1,,15300.0000,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,38,7036,Sheinkopf Communications - services rendered,9/21/2025,OTHER,Other,800,2899,"Mamdani, Zohran K",1,,800.0000,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,39,7038,Sheinkopf Communications Canvassing,9/21/2025,OTHER,Other,130000,2899,"Mamdani, Zohran K",1,,130000.0000,Oppose
2025,Z228,SaveNYC,OTHR,1111,Park Avenue,13c,New York,NY,10128,40,7051,Sheinkopf Communications Canvassing,9/28/2025,OTHER,Other,100000,2899,"Mamdani, Zohran K",1,,100000.0000,Oppose
2025,Z214,"Sensible City, Inc.",OTHR,360,Furman Street,,Brooklyn,NY,11201,PD,5755,Digital Ad - It Doesn't Stop,6/9/2025,INTVID,Video (Internet),85524,2899,"Mamdani, Zohran K",1,,85524.1600,Oppose
2025,Z214,"Sensible City, Inc.",OTHR,360,Furman Street,,Brooklyn,NY,11201,PD,6037,Digital Ad Israel Debate,6/12/2025,INTVID,Video (Internet),1000,2899,"Mamdani, Zohran K",1,,1000.0000,Oppose
2025,Z214,"Sensible City, Inc.",OTHR,360,Furman Street,,Brooklyn,NY,11201,23,5756,Digital Ad It Doesn't Stop Original,6/6/2025,INTVID,Video (Internet),15000,2899,"Mamdani, Zohran K",1,,15000.0000,Oppose
2025,Z214,"Sensible City, Inc.",OTHR,360,Furman Street,,Brooklyn,NY,11201,PD,6156,English Mailer 1,6/15/2025,MAIL,Mass Mailing,2500,2899,"Mamdani, Zohran K",1,,2500.0000,Oppose
2025,Z214,"Sensible City, Inc.",OTHR,360,Furman Street,,Brooklyn,NY,11201,25,6684,Priviledge Doesn't Pay,6/24/2025,INTVID,Video (Internet),1000,2899,"Mamdani, Zohran K",1,,1000.0000,Oppose
2025,Z214,"Sensible City, Inc.",OTHR,360,Furman Street,,Brooklyn,NY,11201,PD,6494,Rank him and Regret it,6/20/2025,INTVID,Video (Internet),1000,2899,"Mamdani, Zohran K",1,,1000.0000,Oppose
2025,Z214,"Sensible City, Inc.",OTHR,360,Furman Street,,Brooklyn,NY,11201,PD,6457,Scars of Inti. Digital Ad 6/19,6/19/2025,INTVID,Video (Internet),1000,2899,"Mamdani, Zohran K",1,,1000.0000,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7297,30 Second Audio - Crossroads,10/24/2025,SRADIO,Audio <= 30 seconds,500000,2993,"Cuomo, Andrew M",1,,166666.6600,Support
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7297,30 Second Audio - Crossroads,10/24/2025,SRADIO,Audio <= 30 seconds,500000,2899,"Mamdani, Zohran K",1,,166666.6700,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7297,30 Second Audio - Crossroads,10/24/2025,SRADIO,Audio <= 30 seconds,500000,2618,"Sliwa, Curtis A",1,,166666.6700,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7242,30 Second Video - Arlene Ross - Internet,10/23/2025,INTVID,Video (Internet),500000,2993,"Cuomo, Andrew M",1,,250000.0000,Support
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7242,30 Second Video - Arlene Ross - Internet,10/23/2025,INTVID,Video (Internet),500000,2618,"Sliwa, Curtis A",1,,250000.0000,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7207,30 Second Video - Don't Waste Your Vote - Internet,10/21/2025,INTVID,Video (Internet),500000,2993,"Cuomo, Andrew M",1,,166666.6600,Support
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7207,30 Second Video - Don't Waste Your Vote - Internet,10/21/2025,INTVID,Video (Internet),500000,2899,"Mamdani, Zohran K",1,,166666.6700,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7207,30 Second Video - Don't Waste Your Vote - Internet,10/21/2025,INTVID,Video (Internet),500000,2618,"Sliwa, Curtis A",1,,166666.6700,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7411,30 Second Video - Inna Vernikov,10/31/2025,TVADS,Video (TV/Cable),250000,2993,"Cuomo, Andrew M",1,,83333.3400,Support
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7411,30 Second Video - Inna Vernikov,10/31/2025,TVADS,Video (TV/Cable),250000,2899,"Mamdani, Zohran K",1,,83333.3300,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7411,30 Second Video - Inna Vernikov,10/31/2025,TVADS,Video (TV/Cable),250000,2618,"Sliwa, Curtis A",1,,83333.3300,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7240,30 Second Video - One City One Choice - Internet,10/23/2025,INTVID,Video (Internet),500000,2993,"Cuomo, Andrew M",1,,166666.6600,Support
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7240,30 Second Video - One City One Choice - Internet,10/23/2025,INTVID,Video (Internet),500000,2899,"Mamdani, Zohran K",1,,166666.6700,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7240,30 Second Video - One City One Choice - Internet,10/23/2025,INTVID,Video (Internet),500000,2618,"Sliwa, Curtis A",1,,166666.6700,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7393,30 Second Video - Stop Mamdani - TV,10/30/2025,TVADS,Video (TV/Cable),500000,2993,"Cuomo, Andrew M",1,,166666.6600,Support
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7393,30 Second Video - Stop Mamdani - TV,10/30/2025,TVADS,Video (TV/Cable),500000,2899,"Mamdani, Zohran K",1,,166666.6700,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7393,30 Second Video - Stop Mamdani - TV,10/30/2025,TVADS,Video (TV/Cable),500000,2618,"Sliwa, Curtis A",1,,166666.6700,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7468,45 Second Internet Video Ad - Schools,11/2/2025,INTVID,Video (Internet),6660,2993,"Cuomo, Andrew M",1,,3330.0000,Support
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7468,45 Second Internet Video Ad - Schools,11/2/2025,INTVID,Video (Internet),6660,2899,"Mamdani, Zohran K",1,,3330.0000,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7456,45 Second Video - Govt Grocery,11/2/2025,INTVID,Video (Internet),6660,2993,"Cuomo, Andrew M",1,,3330.0000,Support
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7456,45 Second Video - Govt Grocery,11/2/2025,INTVID,Video (Internet),6660,2899,"Mamdani, Zohran K",1,,3330.0000,Oppose
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7457,45 Second Video - Govt Housing,11/2/2025,INTVID,Video (Internet),6660,2993,"Cuomo, Andrew M",1,,3330.0000,Support
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,08873,GD,7457,45 Second Video - Govt Housing,11/2/2025,INTVID,Video (Internet),6660,2899,"Mamdani, Zohran K",1,,3330.0000,Oppose
