,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","HEATHER DAWN MCCARTNEY (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","JAMES MANNING (Write-In)",22,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","JAMIE DIMON (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","JESSICA TISCH (Write-In)",3,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","JOSEPH A. LINDING (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","KAREN STACHEL (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","KATHRYN A. GARCIA (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","KATHRYN GARCIA (Write-In)",4,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","KEVIN WEEMS (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","LONDON REGINALD JONES (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","MARY RYAN (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","MATTHEW WASHINGTON (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","MAYA WILEY (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","MICHAEL BLOOMBERG (Write-In)",4,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","MOCUT SCAWAATZ (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","NORMA MENDEZ (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","PATRICK JOHN MCHALE (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","PAUL MAILHOT (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","RABBI PETER RUBINSTEIN (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","ROBERT FRANCIS PREVOST (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","ROCKY KOLAN (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","RORY SMITH (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","SABRINA CARPENTER (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","SARAH HISIGER (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","SCOTT STRINGER (Write-In)",2,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","SELMA BARTHOLOMEW (Write-In)",4,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","SELMA K. BARTHOLOMEW (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","STEVEN LOPEZ (Write-In)",1,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","UNATTRIBUTABLE WRITE-IN (Write-In)",15,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 68","UNCOUNTED WRITE-IN PER STATUTE (Write-In)",16,,,,,,,"Total Votes","34,951","Unrecorded",275,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","Public Counter","47,769","Total Ballots","54,513","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","54,513",,,"Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","Manually Counted Emergency",0,"Total Ballots","54,513","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","54,513",,,"Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","Absentee / Military","5,569","Total Ballots","54,513","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","54,513",,,"Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","Affidavit","1,175","Total Ballots","54,513","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","54,513",,,"Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","Zohran Kwame Mamdani (Democratic)","27,436",,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","Curtis A. Sliwa (Republican)","1,187",,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","Irene Estrada (Conservative)",41,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","Zohran Kwame Mamdani (Working Families)","5,176",,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","Curtis A. Sliwa (Protect Animals)",178,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","Eric L. Adams (Safe&Affordable/EndAntiSemitism)",100,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","Joseph Hernandez (Quality of Life)",28,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","Andrew M. Cuomo (Fight and Deliver)","19,361",,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","Jim Walden (Integrity)",85,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","AARON JUDGE (Write-In)",1,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","ADAM MORIWAKI (Write-In)",1,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","ADRIENE ADAMS (Write-In)",1,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","ADRIENNE ADAMS (Write-In)",19,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","AL SMITH (Write-In)",1,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","ALEXANDRIA OCASIO-CORTEZ (Write-In)",1,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","ANGELA BUCHDAHL (Write-In)",1,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","BARBARA STREISAND (Write-In)",1,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","BENNETT BROOKS (Write-In)",1,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","BIRO STONAILA (Write-In)",1,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","BRAD LANDER (Write-In)",100,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","CAROL WEINER (Write-In)",1,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","CELEB FISHER (Write-In)",1,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election 2025 - 11/04/2025


New York County
 - 
All Parties and Independent Bodies




Mayor


Citywide


Vote for 1","Assembly District 69","CHISTIAN QUINN (Write-In)",1,,,,,,,"Total Votes","53,947","Unrecorded",566,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, December 2, 2025.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
