ELECTION,SPENDERID,SPENDER_NAME,C_CODE,STRNO,STRNAME,APARTMENT,CITY,STATE,ZIP,FILING,COMMUNICATION_ID,COMMUNICATION_NAME,COMM_DATE,COMM_PURPOSECD,COMM_PURPOSE,COMM_AMNT,CANDID,CANDNAME,OFFICECD,OFFICE_BORO_DISTRICT,ALLOCATION,POSITION,MEDIA_TYPE
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,31,6876,Merch Store is Live FB Ad v2,2025-08-07,INTAD,Internet - Display/Banner,708,2899,"Mamdani, Zohran K",1,,707.78,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6680,Move NYC Forward FB Ad,2025-06-20,INTAD,Internet - Display/Banner,762,2899,"Mamdani, Zohran K",1,,761.72,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,28,6818,Neck and Neck FB Ad,2025-07-18,INTAD,Internet - Display/Banner,2947,2899,"Mamdani, Zohran K",1,,2947.49,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,29,6834,Neck and Neck FB Ad v2,2025-07-21,INTAD,Internet - Display/Banner,1126,2899,"Mamdani, Zohran K",1,,1126.06,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,29,6836,Neck and Neck FB Ad v3,2025-07-21,INTAD,Internet - Display/Banner,1073,2899,"Mamdani, Zohran K",1,,1072.88,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,30,6844,Neck and Neck FB Ad v4,2025-07-28,INTAD,Internet - Display/Banner,10128,2899,"Mamdani, Zohran K",1,,10128.01,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,32,6880,Neck and Neck FB Ad v5,2025-08-11,INTAD,Internet - Display/Banner,1195,2899,"Mamdani, Zohran K",1,,1195.17,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6466,New Day Video,2025-06-20,TVADS,Video (TV/Cable),175000,2899,"Mamdani, Zohran K",1,,175000.0,Support,television
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,28,6817,New Poll Alert FB Ad,2025-07-18,INTAD,Internet - Display/Banner,845,2899,"Mamdani, Zohran K",1,,844.56,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,29,6833,New Poll Alert FB Ad v2,2025-07-21,INTAD,Internet - Display/Banner,2300,2899,"Mamdani, Zohran K",1,,2299.64,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,29,6835,New Poll Alert FB Ad v3,2025-07-21,INTAD,Internet - Display/Banner,1190,2899,"Mamdani, Zohran K",1,,1189.81,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7168,Nightmare FB Ad,2025-10-17,INTAD,Internet - Display/Banner,173,2899,"Mamdani, Zohran K",1,,173.04,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,42,7255,No Restocks FB Ad,2025-10-23,INTAD,Internet - Display/Banner,588,2899,"Mamdani, Zohran K",1,,588.29,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6676,No-Mo Cuomo FB Ad,2025-06-20,INTAD,Internet - Display/Banner,4451,2993,"Cuomo, Andrew M",1,,2225.46,Oppose,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6676,No-Mo Cuomo FB Ad,2025-06-20,INTAD,Internet - Display/Banner,4451,2899,"Mamdani, Zohran K",1,,2225.47,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,33,6890,Not Over Text,2025-08-20,INTAD,Internet - Display/Banner,9000,2899,"Mamdani, Zohran K",1,,9000.0,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,37,6964,Not Too Late FB Ad,2025-09-19,INTAD,Internet - Display/Banner,380,2899,"Mamdani, Zohran K",1,,380.11,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,37,6965,Not Too Late FB Ad v2,2025-09-19,INTAD,Internet - Display/Banner,3375,2899,"Mamdani, Zohran K",1,,3375.29,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,38,6988,Not Too Late FB Ad v3,2025-09-22,INTAD,Internet - Display/Banner,107,2899,"Mamdani, Zohran K",1,,107.26,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,39,7014,Notes App FB Ad,2025-10-01,INTAD,Internet - Display/Banner,152,2899,"Mamdani, Zohran K",1,,151.74,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,31,6877,NY Mag FB Ad,2025-08-07,INTAD,Internet - Display/Banner,112,2899,"Mamdani, Zohran K",1,,111.79,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,31,6878,NY Mag FB Ad v2,2025-08-07,INTAD,Internet - Display/Banner,130,2899,"Mamdani, Zohran K",1,,129.64,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,30,6843,NYC Mayoral Poll FB Ad,2025-07-28,INTAD,Internet - Display/Banner,2422,2899,"Mamdani, Zohran K",1,,2422.39,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,30,6845,NYC Mayoral Poll FB Ad v2,2025-07-28,INTAD,Internet - Display/Banner,3792,2899,"Mamdani, Zohran K",1,,3791.99,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7087,NYC Mayoral Update FB Ad,2025-10-07,INTAD,Internet - Display/Banner,741,2899,"Mamdani, Zohran K",1,,741.27,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,22,5514,Only Zohran FB Ad,2025-05-27,INTAD,Internet - Display/Banner,210,2899,"Mamdani, Zohran K",1,,209.73,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,22,5516,Only Zohran FB Ad v2,2025-05-27,INTAD,Internet - Display/Banner,492,2899,"Mamdani, Zohran K",1,,491.6,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,31,6873,Opening Bid FB Ad,2025-08-04,INTAD,Internet - Display/Banner,122,2899,"Mamdani, Zohran K",1,,122.0,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,37,6961,Polling USA FB Ad,2025-09-15,INTAD,Internet - Display/Banner,112,2899,"Mamdani, Zohran K",1,,111.85,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,37,6962,Polling USA FB Ad v2,2025-09-15,INTAD,Internet - Display/Banner,186,2899,"Mamdani, Zohran K",1,,186.28,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,36,6944,Polls are Close FB Ad,2025-09-08,INTAD,Internet - Display/Banner,858,2899,"Mamdani, Zohran K",1,,858.4,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,33,6884,Potato Chips FB Ad,2025-08-22,INTAD,Internet - Display/Banner,162,2899,"Mamdani, Zohran K",1,,161.94,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7167,Protect the Family FB Ad,2025-10-14,INTAD,Internet - Display/Banner,279,2899,"Mamdani, Zohran K",1,,279.22,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7093,Republicans for Cuomo FB Ad,2025-10-10,INTAD,Internet - Display/Banner,172,2899,"Mamdani, Zohran K",1,,172.16,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,27,6797,Shocked the World FB Ad,2025-07-09,INTAD,Internet - Display/Banner,274,2899,"Mamdani, Zohran K",1,,274.01,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,42,7256,Snake and a Liar FB Ad,2025-10-24,INTAD,Internet - Display/Banner,102,2899,"Mamdani, Zohran K",1,,102.44,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,39,7015,Spread Zohran's Message FB Ad,2025-10-01,INTAD,Internet - Display/Banner,126,2899,"Mamdani, Zohran K",1,,126.12,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,39,7016,Spread Zohran's Message FB Ad v2,2025-10-01,INTAD,Internet - Display/Banner,107,2899,"Mamdani, Zohran K",1,,106.78,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,28,6812,Still Running FB Ad v1,2025-07-16,INTAD,Internet - Display/Banner,789,2899,"Mamdani, Zohran K",1,,788.86,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7089,Stop Cuomo FB Ad,2025-10-08,INTAD,Internet - Display/Banner,103,2899,"Mamdani, Zohran K",1,,102.76,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7090,Stop Scrolling FB Ad,2025-10-08,INTAD,Internet - Display/Banner,843,2899,"Mamdani, Zohran K",1,,843.0,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,42,7276,Subway Tile FB Ad,2025-10-25,INTAD,Internet - Display/Banner,105,2899,"Mamdani, Zohran K",1,,105.22,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,37,6966,Support Zohran Search Ad,2025-09-18,INTAD,Internet - Display/Banner,31864,2899,"Mamdani, Zohran K",1,,31863.67,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,22,5518,Surging Across the City FB Ad,2025-05-27,INTAD,Internet - Display/Banner,391,2899,"Mamdani, Zohran K",1,,390.69,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6081,The Name is Mamdani FB Ad,2025-06-13,INTAD,Internet - Display/Banner,147,2899,"Mamdani, Zohran K",1,,147.39,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,22,5515,Tied in Brooklyn FB Ad,2025-05-27,INTAD,Internet - Display/Banner,108,2899,"Mamdani, Zohran K",1,,107.94,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,22,5517,Tied in Brooklyn FB Ad v2,2025-05-27,INTAD,Internet - Display/Banner,175,2899,"Mamdani, Zohran K",1,,174.73,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,43,7499,Tomorrow is Election Day FB Ad v5,2025-11-03,INTAD,Internet - Display/Banner,146,2899,"Mamdani, Zohran K",1,,145.86,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6678,Voting Has Started FB Ad,2025-06-20,INTAD,Internet - Display/Banner,1730,2899,"Mamdani, Zohran K",1,,1729.9,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7378,Voting Right Now FB Ad,2025-10-30,INTAD,Internet - Display/Banner,189,2899,"Mamdani, Zohran K",1,,189.48,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7170,Watch Our New Ad FB Ad,2025-10-17,INTAD,Internet - Display/Banner,599,2899,"Mamdani, Zohran K",1,,599.31,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7171,Watch Our New Ad FB Ad v2,2025-10-17,INTAD,Internet - Display/Banner,117,2899,"Mamdani, Zohran K",1,,117.0,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,20,5308,We're the Campaign Facebook,2025-05-16,INTAD,Internet - Display/Banner,153,2899,"Mamdani, Zohran K",1,,153.35,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6383,zohCuomo's Values FB Ad,2025-06-18,INTAD,Internet - Display/Banner,124,2993,"Cuomo, Andrew M",1,,62.25,Oppose,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6383,zohCuomo's Values FB Ad,2025-06-18,INTAD,Internet - Display/Banner,124,2899,"Mamdani, Zohran K",1,,62.24,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,20,5310,Zohran Can Catch Him Facebook,2025-05-16,INTAD,Internet - Display/Banner,174,2899,"Mamdani, Zohran K",1,,173.68,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6076,Zohran Can Win This FB Ad,2025-06-13,INTAD,Internet - Display/Banner,202,2993,"Cuomo, Andrew M",1,,100.88,Oppose,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6076,Zohran Can Win This FB Ad,2025-06-13,INTAD,Internet - Display/Banner,202,2899,"Mamdani, Zohran K",1,,100.88,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6077,Zohran Can Win This FB Ad v2,2025-06-13,INTAD,Internet - Display/Banner,235,2993,"Cuomo, Andrew M",1,,117.48,Oppose,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6077,Zohran Can Win This FB Ad v2,2025-06-13,INTAD,Internet - Display/Banner,235,2899,"Mamdani, Zohran K",1,,117.48,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6437,Zohran Fights for Us TV,2025-06-17,TVADS,Video (TV/Cable),200000,2993,"Cuomo, Andrew M",1,,100000.0,Oppose,television
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6437,Zohran Fights for Us TV,2025-06-17,TVADS,Video (TV/Cable),200000,2899,"Mamdani, Zohran K",1,,100000.0,Support,television
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6090,Zohran Fights for US Video,2025-06-13,INTVID,Video (Internet),263000,2993,"Cuomo, Andrew M",1,,131500.0,Oppose,digital_video
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6090,Zohran Fights for US Video,2025-06-13,INTVID,Video (Internet),263000,2899,"Mamdani, Zohran K",1,,131500.0,Support,digital_video
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6316,Zohran Fights for US Video with Skin,2025-06-17,INTVID,Video (Internet),90000,2993,"Cuomo, Andrew M",1,,45000.0,Oppose,digital_video
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6316,Zohran Fights for US Video with Skin,2025-06-17,INTVID,Video (Internet),90000,2899,"Mamdani, Zohran K",1,,45000.0,Support,digital_video
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,38,6987,Zohran Isn't Fundraising FB Ad,2025-09-22,INTAD,Internet - Display/Banner,579,2899,"Mamdani, Zohran K",1,,578.81,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,38,6989,Zohran Isn't Fundraising FB Ad v2,2025-09-22,INTAD,Internet - Display/Banner,2441,2899,"Mamdani, Zohran K",1,,2441.08,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,38,6990,Zohran Isn't Fundraising FB Ad v3,2025-09-22,INTAD,Internet - Display/Banner,3905,2899,"Mamdani, Zohran K",1,,3905.46,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,34,6925,Zohran Merch FB Ad,2025-09-01,INTAD,Internet - Display/Banner,1540,2899,"Mamdani, Zohran K",1,,1540.32,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,27,6795,Zohran Wins FB Ad,2025-07-09,INTAD,Internet - Display/Banner,1040,2899,"Mamdani, Zohran K",1,,1040.08,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7091,Zohran's Birthday FB Ad,2025-10-10,INTAD,Internet - Display/Banner,112,2899,"Mamdani, Zohran K",1,,111.85,Support,digital_display
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7092,Zohran's Birthday FB Ad v2,2025-10-10,INTAD,Internet - Display/Banner,971,2899,"Mamdani, Zohran K",1,,971.18,Support,digital_display
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7295,Digital Ad - 30 seconds,2025-10-27,INTVID,Video (Internet),2385,2899,"Mamdani, Zohran K",1,,2384.69,Support,digital_video
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7294,Digital Ad - 60 seconds,2025-10-27,INTVID,Video (Internet),2451,2899,"Mamdani, Zohran K",1,,2451.3,Support,digital_video
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7296,Digital Ad - 90 seconds,2025-10-27,INTVID,Video (Internet),2152,2899,"Mamdani, Zohran K",1,,2151.52,Support,digital_video
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7384,Digital Ad - NYC Can Thrive Again (60 seconds),2025-10-30,INTVID,Video (Internet),1799,2899,"Mamdani, Zohran K",1,,1799.35,Support,digital_video
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7385,Digital Ad - NYC Can Thrive Again (90 seconds),2025-10-30,INTVID,Video (Internet),1680,2899,"Mamdani, Zohran K",1,,1679.51,Support,digital_video
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7386,Digital Ad - The Math is Simple (15 seconds),2025-10-30,INTVID,Video (Internet),16389,2899,"Mamdani, Zohran K",1,,16388.83,Support,digital_video
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7387,Digital Ad - The Math is Simple (30 seconds),2025-10-30,INTVID,Video (Internet),4831,2899,"Mamdani, Zohran K",1,,4830.57,Support,digital_video
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,43,7504,Digital Ads - Daily News,2025-11-04,INTAD,Internet - Display/Banner,35000,2899,"Mamdani, Zohran K",1,,35000.0,Support,digital_display
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,43,7503,Print Ad - Daily News,2025-11-04,PRINT,Print Ad,15000,2899,"Mamdani, Zohran K",1,,15000.0,Support,print
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,43,7500,Print Ad - Staten Island Advance,2025-11-04,PRINT,Print Ad,4700,2899,"Mamdani, Zohran K",1,,4700.0,Support,print
2025,Z226,OneNYC,OTHR,515,East 86th St,,New York,NY,10028,GD,7201,TV Ad,2025-10-22,TVADS,Video (TV/Cable),118000,2899,"Mamdani, Zohran K",1,,118000.0,Support,television
2025,Z214,"Sensible City, Inc.",OTHR,360,Furman Street,,Brooklyn,NY,11201,PD,5755,Digital Ad - It Doesn't Stop,2025-06-09,INTVID,Video (Internet),85524,2899,"Mamdani, Zohran K",1,,85524.16,Oppose,digital_video
2025,Z214,"Sensible City, Inc.",OTHR,360,Furman Street,,Brooklyn,NY,11201,PD,6037,Digital Ad Israel Debate,2025-06-12,INTVID,Video (Internet),1000,2899,"Mamdani, Zohran K",1,,1000.0,Oppose,digital_video
2025,Z214,"Sensible City, Inc.",OTHR,360,Furman Street,,Brooklyn,NY,11201,23,5756,Digital Ad It Doesn't Stop Original,2025-06-06,INTVID,Video (Internet),15000,2899,"Mamdani, Zohran K",1,,15000.0,Oppose,digital_video
2025,Z214,"Sensible City, Inc.",OTHR,360,Furman Street,,Brooklyn,NY,11201,25,6684,Priviledge Doesn't Pay,2025-06-24,INTVID,Video (Internet),1000,2899,"Mamdani, Zohran K",1,,1000.0,Oppose,digital_video
2025,Z214,"Sensible City, Inc.",OTHR,360,Furman Street,,Brooklyn,NY,11201,PD,6494,Rank him and Regret it,2025-06-20,INTVID,Video (Internet),1000,2899,"Mamdani, Zohran K",1,,1000.0,Oppose,digital_video
2025,Z214,"Sensible City, Inc.",OTHR,360,Furman Street,,Brooklyn,NY,11201,PD,6457,Scars of Inti. Digital Ad 6/19,2025-06-19,INTVID,Video (Internet),1000,2899,"Mamdani, Zohran K",1,,1000.0,Oppose,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7297,30 Second Audio - Crossroads,2025-10-24,SRADIO,Audio <= 30 seconds,500000,2993,"Cuomo, Andrew M",1,,166666.66,Support,audio
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7297,30 Second Audio - Crossroads,2025-10-24,SRADIO,Audio <= 30 seconds,500000,2899,"Mamdani, Zohran K",1,,166666.67,Oppose,audio
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7297,30 Second Audio - Crossroads,2025-10-24,SRADIO,Audio <= 30 seconds,500000,2618,"Sliwa, Curtis A",1,,166666.67,Oppose,audio
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7242,30 Second Video - Arlene Ross - Internet,2025-10-23,INTVID,Video (Internet),500000,2993,"Cuomo, Andrew M",1,,250000.0,Support,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7242,30 Second Video - Arlene Ross - Internet,2025-10-23,INTVID,Video (Internet),500000,2618,"Sliwa, Curtis A",1,,250000.0,Oppose,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7207,30 Second Video - Don't Waste Your Vote - Internet,2025-10-21,INTVID,Video (Internet),500000,2993,"Cuomo, Andrew M",1,,166666.66,Support,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7207,30 Second Video - Don't Waste Your Vote - Internet,2025-10-21,INTVID,Video (Internet),500000,2899,"Mamdani, Zohran K",1,,166666.67,Oppose,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7207,30 Second Video - Don't Waste Your Vote - Internet,2025-10-21,INTVID,Video (Internet),500000,2618,"Sliwa, Curtis A",1,,166666.67,Oppose,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7411,30 Second Video - Inna Vernikov,2025-10-31,TVADS,Video (TV/Cable),250000,2993,"Cuomo, Andrew M",1,,83333.34,Support,television
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7411,30 Second Video - Inna Vernikov,2025-10-31,TVADS,Video (TV/Cable),250000,2899,"Mamdani, Zohran K",1,,83333.33,Oppose,television
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7411,30 Second Video - Inna Vernikov,2025-10-31,TVADS,Video (TV/Cable),250000,2618,"Sliwa, Curtis A",1,,83333.33,Oppose,television
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7240,30 Second Video - One City One Choice - Internet,2025-10-23,INTVID,Video (Internet),500000,2993,"Cuomo, Andrew M",1,,166666.66,Support,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7240,30 Second Video - One City One Choice - Internet,2025-10-23,INTVID,Video (Internet),500000,2899,"Mamdani, Zohran K",1,,166666.67,Oppose,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7240,30 Second Video - One City One Choice - Internet,2025-10-23,INTVID,Video (Internet),500000,2618,"Sliwa, Curtis A",1,,166666.67,Oppose,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7393,30 Second Video - Stop Mamdani - TV,2025-10-30,TVADS,Video (TV/Cable),500000,2993,"Cuomo, Andrew M",1,,166666.66,Support,television
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7393,30 Second Video - Stop Mamdani - TV,2025-10-30,TVADS,Video (TV/Cable),500000,2899,"Mamdani, Zohran K",1,,166666.67,Oppose,television
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7393,30 Second Video - Stop Mamdani - TV,2025-10-30,TVADS,Video (TV/Cable),500000,2618,"Sliwa, Curtis A",1,,166666.67,Oppose,television
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7468,45 Second Internet Video Ad - Schools,2025-11-02,INTVID,Video (Internet),6660,2993,"Cuomo, Andrew M",1,,3330.0,Support,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7468,45 Second Internet Video Ad - Schools,2025-11-02,INTVID,Video (Internet),6660,2899,"Mamdani, Zohran K",1,,3330.0,Oppose,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7456,45 Second Video - Govt Grocery,2025-11-02,INTVID,Video (Internet),6660,2993,"Cuomo, Andrew M",1,,3330.0,Support,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7456,45 Second Video - Govt Grocery,2025-11-02,INTVID,Video (Internet),6660,2899,"Mamdani, Zohran K",1,,3330.0,Oppose,digital_video
